"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENTR1",95.8882938618257,0.452358473343511,0.0840505011428117,5.38198424986069,7.36692121729139e-08,3.3902706188563e-07
"ENY2",656.277130684487,0.099320403029426,0.0592498583145357,1.67629773057297,0.0936798892288287,0.136563670497607
"EOGT",751.110622906737,-0.747687021018486,0.0685441308762938,-10.9081114817531,1.05423649652321e-27,3.77996884367646e-26
"EOLA1",34.4172393693956,0.20201896260729,0.107670049058853,1.87627816995667,0.0606170930153445,0.0932418297009509
"EOLA2",43.1845531500729,0.0282217529322921,0.117905203674834,0.239359689417303,0.810826684755082,0.848382721060508
"EOMES",44.3444438524455,0.458091284881821,0.172494515688446,2.65568608400984,0.00791472528894023,0.015265607473104
"EP300",2526.57024086009,-0.164734858107259,0.0418912548301888,-3.93244028556869,8.40878719973245e-05,0.000242508758114023
"EP300-AS1",12.8285444380339,-0.716302573752037,0.199789305691628,-3.58528986960713,0.000336704015445396,0.000863308740647398
"EP400",644.676334874262,-0.284614646295868,0.0627026919515599,-4.53911367179807,5.64911781616511e-06,1.98214898512377e-05
"EP400P1",177.628579109631,-0.220672796309855,0.105365797120558,-2.09434942211243,0.0362288647688307,0.0592533285033955
"EPAS1",11605.5884812323,-1.70946194171363,0.112024818456935,-15.2596716090264,1.41960953327518e-52,4.36133935138625e-50
"EPB41",1014.62189597815,0.099582708793122,0.0567461826491994,1.75487943230886,0.0792799329511826,0.117903904362457
"EPB41L1",374.837358809268,-0.105344792563934,0.0692084950408033,-1.52213673338548,0.12797482353459,0.179088665117018
"EPB41L2",1977.62808433359,-1.07331467318244,0.08325325720126,-12.8921643340364,4.98255704567576e-38,4.46076410843843e-36
"EPB41L3",546.145131299966,-1.15364295838933,0.0793386059136277,-14.5407515686027,6.68545921111926e-48,1.36448819955054e-45
"EPB41L4A",384.8213655463,-0.468705856637702,0.0830636410419661,-5.64273189518503,1.67372875666871e-08,8.34035299507137e-08
"EPB41L4A-AS1",120.558814285705,0.137579526466327,0.0789220190127607,1.74323374119562,0.081292793888255,0.120486059436452
"EPB41L4A-DT",9.29953487020026,-0.517457821399942,0.21284615883573,-2.43113535254966,0.0150515905414034,0.0271555740583173
"EPB41L4B",245.573040680367,0.200801675202322,0.108312353105733,1.85391296047555,0.063751613393395,0.0974317740220782
"EPB41L5",1631.33798756463,-0.702500850195105,0.07672770478968,-9.15576521050311,5.39739111613198e-20,9.26636806561341e-19
"EPB42",2.84108145731909,-1.36119755470238,0.367303769904441,-3.70591773413191,0.000210626662702548,0.000562789506329449
"EPC1",957.299608780121,-0.22728987437312,0.0495961003269068,-4.58281745691629,4.58752492339051e-06,1.6318281829869e-05
"EPC2",840.465338005048,-0.0734120800190142,0.0477596326605219,-1.53711567550846,0.124264984956433,0.17461713292915
"EPCAM",2527.38689294142,1.79654800702134,0.105410740902708,17.0433106876606,3.9190481160422e-65,2.93285482858481e-62
"EPCAM-DT",28.2361415007171,0.410253178453303,0.169408847532389,2.42167504489319,0.0154491585307744,0.0277993795665482
"EPDR1",493.019225359215,0.594187441092486,0.0962856216223856,6.17109212238126,6.78198905955918e-10,4.007676304764e-09
"EPG5",821.835112408156,-0.34616047237108,0.0569611551341028,-6.07713224136904,1.22350860590879e-09,7.01834162186594e-09
"EPGN",18.5732816803483,-1.07754977031611,0.291369929180662,-3.69821887023897,0.000217117640741713,0.000578174768493397
"EPHA1",52.6453660915348,0.324628889931317,0.129237810030789,2.51187241453548,0.0120092497752129,0.0222146003257298
"EPHA1-AS1",27.59661392322,-0.701013929437707,0.186733140914961,-3.75409488643985,0.000173968958112389,0.000471663540312882
"EPHA10",7.11870514321594,2.77522792436898,0.293238268571033,9.46407144569781,2.9618078503585e-21,5.69455361795542e-20
"EPHA2",237.973204035925,0.289251363383369,0.118093538274024,2.44934115457012,0.0143117820773852,0.0259459389844441
"EPHA3",279.81864662496,1.0221182885807,0.167658401607223,6.09643345506322,1.0846106914689e-09,6.25354556325787e-09
"EPHA4",330.082065535971,0.740172663422678,0.0901425778028278,8.21113264634704,2.19111659843596e-16,2.6134012685718e-15
"EPHA5",10.5582160703017,-0.163337262146973,0.337859069148151,-0.48344791382631,0.628777734496518,0.691648398560863
"EPHA6",7.42004208458556,0.00990896630840291,0.270510352027046,0.036630636255326,0.970779515716984,0.976904835558939
"EPHA7",36.028943380101,0.0216007077907294,0.248583942694984,0.0868950244997673,0.930754954436002,0.945824104319806
"EPHB1",14.5881995758041,0.202458874426642,0.212916732535294,0.950882873393157,0.341663836788864,0.41740805822363
"EPHB2",64.6045450108893,1.67395459128025,0.146798619791861,11.4030676422821,4.03640806225244e-30,1.81520193690138e-28
"EPHB3",61.7598268238291,1.11244162645464,0.137990088737595,8.06175020707529,7.52097650824719e-16,8.43933949902739e-15
"EPHB4",238.573673857496,-0.127460006613779,0.0938140727918224,-1.35864484741664,0.174259156647797,0.234061749087515
"EPHB6",28.954785625533,-0.776792127100386,0.153057689857819,-5.07515909734412,3.87171912199361e-07,1.62309672930919e-06
"EPHX1",528.573113560691,0.643288959434709,0.122272839833789,5.26109445326667,1.43200443749663e-07,6.36819770116971e-07
"EPHX2",88.8634307022391,-0.150959654264689,0.106545430765399,-1.41685713953408,0.15652469978616,0.213393585947257
"EPHX3",24.4966889454535,2.01770204204169,0.205428855764991,9.821901769973,9.061763180909e-23,2.0360016951348e-21
"EPHX4",14.6357283135982,1.22448013485748,0.253761054571114,4.82532726279452,1.39773562577878e-06,5.36821375808452e-06
"EPM2A",145.722372494117,-0.640938805746111,0.0909451144922882,-7.04753421142221,1.82116060460092e-12,1.43577507849494e-11
"EPM2AIP1",713.610762809222,-0.292861530849826,0.0535248947284353,-5.4715012955316,4.4623908077442e-08,2.1115327191119e-07
"EPN1",148.196526013912,-0.497854612703327,0.115884676150241,-4.2961211891197,1.73812585874658e-05,5.65792341215453e-05
"EPN2",167.29074966065,-0.546406608180085,0.0908666853195843,-6.01327765240182,1.81809243702863e-09,1.02418154539891e-08
"EPN2-AS1",22.0116846122079,-1.30780201959936,0.17807285786058,-7.34419627624151,2.06999172508372e-13,1.79805888358016e-12
"EPN3",11.6430354868415,2.13013945544158,0.272362042598612,7.82098502095913,5.24115818878452e-15,5.39571227152963e-14
"EPOP",17.8067331060756,0.833716990129979,0.209231678108435,3.98465948209765,6.75769596154409e-05,0.00019862045753638
"EPOR",71.6365983110392,-0.212214724206299,0.115322654391765,-1.84018244572641,0.0657414562954347,0.100116365428571
"EPPIN",3.53572604896564,-0.867141462487773,0.440060212479551,-1.97050639411775,0.0487803628985859,0.0770194033842645
"EPPK1",165.111953040717,0.392431142540439,0.151858485461905,2.5841897563168,0.00976080756456046,0.018428030893283
"EPRS1",1419.01414368731,0.663728653749941,0.0646805634973749,10.2616399403644,1.04909729756131e-24,2.81702729802236e-23
"EPS15",2114.99321705818,-0.288654176252454,0.0410913787997526,-7.02468947705868,2.14542849734516e-12,1.68143061556165e-11
"EPS15-AS1",3.79985158520793,-0.478094543065411,0.255460491865931,-1.87150091027117,0.0612756838179854,0.0941655490686458
